t,x1,y1,z1,x2,y2,z2,dx,dy,dz,cal_x,cal_y,cal_z
1759751913.4720166,-389.45,-1524.14,2448.07,-37.26,61.3,37.03,-352.19,-1462.8400000000001,2485.1000000000004,-5404.928000000001,391.53549999999905,2307.8955
1759751913.591535,-390.65,-1524.14,2445.41,-36.06,61.3,37.99,-354.59,-1462.8400000000001,2483.3999999999996,-5407.328000000001,391.53549999999905,2306.1954999999994
1759751913.6519723,-391.85,-1522.93,2450.25,-36.06,63.71,38.24,-355.79,-1459.22,2488.49,-5408.528000000001,395.15549999999917,2311.2854999999995
1759751913.7116501,-391.85,-1522.93,2450.73,-37.26,62.5,35.33,-354.59000000000003,-1460.43,2486.06,-5407.328000000001,393.94549999999913,2308.8554999999997
1759751913.891033,-391.85,-1524.14,2446.86,-37.26,62.5,37.27,-354.59000000000003,-1461.64,2484.13,-5407.328000000001,392.7354999999991,2306.9255
1759751913.8935385,-393.05,-1521.73,2444.2,-37.26,62.5,37.99,-355.79,-1459.23,2482.1899999999996,-5408.528000000001,395.1454999999992,2304.9854999999993
1759751913.9518957,-393.05,-1521.73,2449.28,-37.26,62.5,36.06,-355.79,-1459.23,2485.34,-5408.528000000001,395.1454999999992,2308.1355
1759751914.012534,-393.05,-1522.93,2446.86,-37.26,62.5,37.51,-355.79,-1460.43,2484.3700000000003,-5408.528000000001,393.94549999999913,2307.1655
1759751914.1323538,-393.05,-1521.73,2445.65,-36.06,63.71,38.24,-356.99,-1458.02,2483.89,-5409.728000000001,396.3554999999992,2306.6854999999996
1759751914.1921465,-393.05,-1521.73,2443.23,-37.26,62.5,36.54,-355.79,-1459.23,2479.77,-5408.528000000001,395.1454999999992,2302.5654999999997
1759751914.2517822,-395.46,-1520.53,2441.78,-37.26,60.1,38.48,-358.2,-1460.43,2480.26,-5410.938000000001,393.94549999999913,2303.0555
1759751914.372642,-396.66,-1522.93,2442.75,-37.26,62.5,37.51,-359.40000000000003,-1460.43,2480.26,-5412.138000000001,393.94549999999913,2303.0555
1759751914.4320443,-397.86,-1520.53,2435.49,-37.26,62.5,37.03,-360.6,-1458.03,2472.52,-5413.338000000002,396.3454999999992,2295.3154999999997
1759751914.4924598,-396.66,-1520.53,2443.72,-37.26,62.5,36.3,-359.40000000000003,-1458.03,2480.02,-5412.138000000001,396.3454999999992,2302.8154999999997
1759751914.5513947,-396.66,-1520.53,2443.23,-38.46,62.5,37.51,-358.20000000000005,-1458.03,2480.7400000000002,-5410.938000000001,396.3454999999992,2303.5355
1759751914.6721294,-396.66,-1519.33,2442.02,-37.26,62.5,36.54,-359.40000000000003,-1456.83,2478.56,-5412.138000000001,397.54549999999927,2301.3554999999997
1759751914.731976,-397.86,-1519.33,2446.86,-37.26,62.5,37.75,-360.6,-1456.83,2484.61,-5413.338000000002,397.54549999999927,2307.4055
1759751914.7917893,-399.06,-1520.53,2445.17,-37.26,62.5,37.75,-361.8,-1458.03,2482.92,-5414.538000000001,396.3454999999992,2305.7155
1759751914.911665,-399.06,-1520.53,2445.41,-37.26,62.5,37.03,-361.8,-1458.03,2482.44,-5414.538000000001,396.3454999999992,2305.2355
1759751914.972519,-399.06,-1519.33,2441.78,-36.06,62.5,37.99,-363.0,-1456.83,2479.77,-5415.738000000001,397.54549999999927,2302.5654999999997
1759751915.0323424,-400.27,-1518.13,2440.57,-37.26,62.5,39.93,-363.01,-1455.63,2480.5,-5415.748000000001,398.7454999999991,2303.2954999999997
1759751915.0924833,-401.47,-1518.13,2441.78,-37.26,63.71,38.96,-364.21000000000004,-1454.42,2480.7400000000002,-5416.948000000001,399.9554999999991,2303.5355
1759751915.2117271,-401.47,-1518.13,2438.15,-37.26,62.5,37.03,-364.21000000000004,-1455.63,2475.1800000000003,-5416.948000000001,398.7454999999991,2297.9755
1759751915.272135,-400.27,-1519.33,2440.33,-37.26,61.3,37.27,-363.01,-1458.03,2477.6,-5415.748000000001,396.3454999999992,2300.3954999999996
1759751915.3323402,-402.67,-1518.13,2438.88,-37.26,62.5,37.27,-365.41,-1455.63,2476.15,-5418.148000000001,398.7454999999991,2298.9455
1759751915.4527757,-401.47,-1518.13,2438.88,-37.26,63.71,39.93,-364.21000000000004,-1454.42,2478.81,-5416.948000000001,399.9554999999991,2301.6054999999997
1759751915.511653,-402.67,-1518.13,2439.36,-36.06,61.3,38.96,-366.61,-1456.8300000000002,2478.32,-5419.348000000001,397.54549999999904,2301.1155
1759751915.57202,-401.47,-1516.92,2438.15,-36.06,62.5,38.48,-365.41,-1454.42,2476.63,-5418.148000000001,399.9554999999991,2299.4255
1759751915.6317055,-402.67,-1515.72,2439.84,-37.26,62.5,37.99,-365.41,-1453.22,2477.83,-5418.148000000001,401.15549999999917,2300.6254999999996
1759751915.7516887,-402.67,-1516.92,2435.97,-37.26,62.5,37.27,-365.41,-1454.42,2473.24,-5418.148000000001,399.9554999999991,2296.0354999999995
1759751915.8117294,-403.87,-1516.92,2435.97,-37.26,62.5,37.51,-366.61,-1454.42,2473.48,-5419.348000000001,399.9554999999991,2296.2754999999997
1759751915.9300342,-405.07,-1515.72,2433.31,-37.26,62.5,38.24,-367.81,-1453.22,2471.5499999999997,-5420.548000000002,401.15549999999917,2294.3454999999994
1759751915.9913216,-403.87,-1515.72,2434.28,-37.26,61.3,38.48,-366.61,-1454.42,2472.76,-5419.348000000001,399.9554999999991,2295.5555
1759751916.0523548,-405.07,-1515.72,2435.97,-37.26,62.5,37.99,-367.81,-1453.22,2473.9599999999996,-5420.548000000002,401.15549999999917,2296.7554999999993
1759751916.172428,-406.28,-1514.52,2426.29,-37.26,62.5,37.27,-369.02,-1452.02,2463.56,-5421.758000000002,402.3554999999992,2286.3554999999997
1759751916.173937,-405.07,-1514.52,2430.89,-37.26,62.5,37.99,-367.81,-1452.02,2468.8799999999997,-5420.548000000002,402.3554999999992,2291.6754999999994
1759751916.2914612,-406.28,-1514.52,2434.28,-37.26,62.5,38.72,-369.02,-1452.02,2473.0,-5421.758000000002,402.3554999999992,2295.7954999999997
1759751916.3518825,-406.28,-1515.72,2432.1,-37.26,62.5,37.03,-369.02,-1453.22,2469.13,-5421.758000000002,401.15549999999917,2291.9255
1759751916.4119713,-406.28,-1514.52,2431.37,-37.26,62.5,37.75,-369.02,-1452.02,2469.12,-5421.758000000002,402.3554999999992,2291.9154999999996
1759751916.5324702,-407.48,-1513.32,2431.86,-37.26,62.5,38.96,-370.22,-1450.82,2470.82,-5422.958000000001,403.55549999999926,2293.6155
1759751916.591268,-406.28,-1513.32,2434.76,-37.26,61.3,38.72,-369.02,-1452.02,2473.48,-5421.758000000002,402.3554999999992,2296.2754999999997
1759751916.6524193,-408.68,-1514.52,2430.16,-37.26,62.5,40.17,-371.42,-1452.02,2470.33,-5424.158000000001,402.3554999999992,2293.1254999999996
1759751916.7118676,-408.68,-1513.32,2432.34,-38.46,62.5,37.03,-370.22,-1450.82,2469.3700000000003,-5422.958000000001,403.55549999999926,2292.1655
1759751916.8319242,-407.48,-1514.52,2429.2,-37.26,62.5,38.72,-370.22,-1452.02,2467.9199999999996,-5422.958000000001,402.3554999999992,2290.7154999999993
1759751916.8909397,-408.68,-1513.32,2429.44,-37.26,62.5,37.75,-371.42,-1450.82,2467.19,-5424.158000000001,403.55549999999926,2289.9855
1759751916.9520547,-409.88,-1513.32,2427.99,-36.06,62.5,38.24,-373.82,-1450.82,2466.2299999999996,-5426.558000000001,403.55549999999926,2289.0254999999993
1759751917.0116506,-408.68,-1512.12,2430.41,-36.06,62.5,37.99,-372.62,-1449.62,2468.3999999999996,-5425.358000000001,404.7554999999993,2291.1954999999994
1759751917.1323414,-408.68,-1512.12,2426.29,-37.26,62.5,37.75,-371.42,-1449.62,2464.04,-5424.158000000001,404.7554999999993,2286.8354999999997
1759751917.2512147,-409.88,-1510.91,2428.95,-37.26,62.5,38.48,-372.62,-1448.41,2467.43,-5425.358000000001,405.9654999999991,2290.2254999999996
1759751917.252221,-408.68,-1512.12,2426.53,-37.26,62.5,36.78,-371.42,-1449.62,2463.3100000000004,-5424.158000000001,404.7554999999993,2286.1055
1759751917.4317672,-409.88,-1512.12,2426.05,-36.06,62.5,37.27,-373.82,-1449.62,2463.32,-5426.558000000001,404.7554999999993,2286.1155
1759751917.4338121,-409.88,-1512.12,2427.99,-36.06,62.5,36.78,-373.82,-1449.62,2464.77,-5426.558000000001,404.7554999999993,2287.5654999999997
1759751917.492875,-409.88,-1510.91,2424.84,-37.26,61.3,37.99,-372.62,-1449.6100000000001,2462.83,-5425.358000000001,404.76549999999907,2285.6254999999996
1759751917.5524633,-411.08,-1510.91,2428.23,-37.26,62.5,37.03,-373.82,-1448.41,2465.26,-5426.558000000001,405.9654999999991,2288.0555
1759751917.67239,-411.08,-1510.91,2425.81,-37.26,61.3,37.03,-373.82,-1449.6100000000001,2462.84,-5426.558000000001,404.76549999999907,2285.6355
1759751917.7320163,-411.08,-1510.91,2424.36,-36.06,63.71,38.24,-375.02,-1447.2,2462.6,-5427.758000000002,407.17549999999915,2285.3954999999996
1759751917.7922454,-411.08,-1509.71,2421.21,-36.06,62.5,38.24,-375.02,-1447.21,2459.45,-5427.758000000002,407.16549999999916,2282.2454999999995
1759751917.9120293,-412.29,-1509.71,2427.74,-37.26,62.5,36.78,-375.03000000000003,-1447.21,2464.52,-5427.768000000001,407.16549999999916,2287.3154999999997
1759751917.972185,-412.29,-1509.71,2421.94,-37.26,63.71,37.03,-375.03000000000003,-1446.0,2458.9700000000003,-5427.768000000001,408.3754999999992,2281.7655
1759751918.0912223,-412.29,-1509.71,2422.66,-37.26,62.5,36.54,-375.03000000000003,-1447.21,2459.2,-5427.768000000001,407.16549999999916,2281.9954999999995
1759751918.0922277,-412.29,-1509.71,2418.31,-38.46,62.5,37.03,-373.83000000000004,-1447.21,2455.34,-5426.568000000001,407.16549999999916,2278.1355
1759751918.272268,-413.49,-1510.91,2422.18,-37.26,62.5,38.72,-376.23,-1448.41,2460.8999999999996,-5428.968000000001,405.9654999999991,2283.6954999999994
1759751918.3318844,-412.29,-1509.71,2424.84,-38.46,62.5,35.82,-373.83000000000004,-1447.21,2460.6600000000003,-5426.568000000001,407.16549999999916,2283.4555
1759751918.452396,-413.49,-1509.71,2423.15,-37.26,61.3,37.27,-376.23,-1448.41,2460.42,-5428.968000000001,405.9654999999991,2283.2155
1759751918.5122027,-412.29,-1509.71,2422.18,-37.26,63.71,38.72,-375.03000000000003,-1446.0,2460.8999999999996,-5427.768000000001,408.3754999999992,2283.6954999999994
1759751918.5718799,-413.49,-1508.51,2421.45,-37.26,62.5,38.72,-376.23,-1446.01,2460.1699999999996,-5428.968000000001,408.3654999999992,2282.9654999999993
1759751918.6319308,-413.49,-1507.31,2422.18,-36.06,62.5,37.27,-377.43,-1444.81,2459.45,-5430.1680000000015,409.56549999999925,2282.2454999999995
1759751918.7518628,-413.49,-1508.51,2419.03,-37.26,62.5,36.3,-376.23,-1446.01,2455.3300000000004,-5428.968000000001,408.3654999999992,2278.1255
1759751918.812022,-413.49,-1508.51,2421.45,-36.06,62.5,37.51,-377.43,-1446.01,2458.96,-5430.1680000000015,408.3654999999992,2281.7554999999998
1759751918.872356,-413.49,-1509.71,2418.55,-36.06,62.5,36.3,-377.43,-1447.21,2454.8500000000004,-5430.1680000000015,407.16549999999916,2277.6455
1759751918.992586,-415.89,-1508.51,2418.06,-37.26,62.5,37.03,-378.63,-1446.01,2455.09,-5431.368000000001,408.3654999999992,2277.8855
1759751919.0526948,-414.69,-1508.51,2419.76,-38.46,63.71,37.99,-376.23,-1444.8,2457.75,-5428.968000000001,409.57549999999924,2280.5454999999997
1759751919.11242,-415.89,-1506.11,2418.31,-37.26,62.5,38.48,-378.63,-1443.61,2456.79,-5431.368000000001,410.7654999999993,2279.5854999999997
1759751919.1715887,-415.89,-1506.11,2418.55,-36.06,62.5,35.57,-379.83,-1443.61,2454.1200000000003,-5432.568000000001,410.7654999999993,2276.9155
1759751919.2921402,-414.69,-1506.11,2418.79,-36.06,60.1,37.51,-378.63,-1446.01,2456.3,-5431.368000000001,408.3654999999992,2279.0955
1759751919.3526595,-415.89,-1504.9,2418.31,-36.06,62.5,37.03,-379.83,-1442.4,2455.34,-5432.568000000001,411.9754999999991,2278.1355
1759751919.411218,-415.89,-1506.11,2414.19,-37.26,62.5,34.85,-378.63,-1443.61,2449.04,-5431.368000000001,410.7654999999993,2271.8354999999997
1759751919.53155,-415.89,-1506.11,2414.19,-37.26,62.5,38.24,-378.63,-1443.61,2452.43,-5431.368000000001,410.7654999999993,2275.2254999999996
1759751919.5924141,-415.89,-1504.9,2410.56,-37.26,62.5,39.2,-378.63,-1442.4,2449.7599999999998,-5431.368000000001,411.9754999999991,2272.5554999999995
1759751919.6518261,-417.09,-1506.11,2415.16,-37.26,62.5,36.78,-379.83,-1443.61,2451.94,-5432.568000000001,410.7654999999993,2274.7355
1759751919.7124605,-417.09,-1504.9,2414.68,-37.26,62.5,36.54,-379.83,-1442.4,2451.22,-5432.568000000001,411.9754999999991,2274.0154999999995
1759751919.8910196,-418.3,-1504.9,2416.61,-37.26,62.5,39.45,-381.04,-1442.4,2456.06,-5433.778000000001,411.9754999999991,2278.8554999999997
1759751919.8930235,-418.3,-1504.9,2413.47,-37.26,62.5,37.75,-381.04,-1442.4,2451.22,-5433.778000000001,411.9754999999991,2274.0154999999995
1759751919.9516966,-418.3,-1506.11,2417.82,-37.26,62.5,37.51,-381.04,-1443.61,2455.3300000000004,-5433.778000000001,410.7654999999993,2278.1255
1759751920.1308885,-417.09,-1504.9,2409.84,-36.06,61.3,37.27,-381.03,-1443.6000000000001,2447.11,-5433.768000000001,410.77549999999906,2269.9055
1759751920.1318924,-418.3,-1504.9,2413.22,-36.06,62.5,37.27,-382.24,-1442.4,2450.49,-5434.978000000001,411.9754999999991,2273.2854999999995
1759751920.1928701,-418.3,-1504.9,2411.53,-37.26,62.5,37.03,-381.04,-1442.4,2448.5600000000004,-5433.778000000001,411.9754999999991,2271.3555
1759751920.2520044,-418.3,-1502.5,2411.29,-36.06,62.5,37.03,-382.24,-1440.0,2448.32,-5434.978000000001,414.3754999999992,2271.1155
1759751920.3717673,-418.3,-1504.9,2412.01,-37.26,63.71,36.78,-381.04,-1441.19,2448.7900000000004,-5433.778000000001,413.18549999999914,2271.5855
1759751920.432462,-418.3,-1503.7,2407.42,-36.06,62.5,37.99,-382.24,-1441.2,2445.41,-5434.978000000001,413.17549999999915,2268.2054999999996
1759751920.4926195,-420.7,-1503.7,2409.11,-36.06,61.3,37.03,-384.64,-1442.4,2446.1400000000003,-5437.3780000000015,411.9754999999991,2268.9355
1759751920.6127262,-418.3,-1503.7,2405.48,-37.26,63.71,37.75,-381.04,-1439.99,2443.23,-5433.778000000001,414.3854999999992,2266.0254999999997
1759751920.6715617,-419.5,-1503.7,2408.63,-37.26,62.5,37.99,-382.24,-1441.2,2446.62,-5434.978000000001,413.17549999999915,2269.4154999999996
1759751920.7319083,-419.5,-1503.7,2406.93,-36.06,61.3,37.75,-383.44,-1442.4,2444.68,-5436.178000000001,411.9754999999991,2267.4754999999996
1759751920.850983,-419.5,-1503.7,2408.63,-38.46,61.3,37.75,-381.04,-1442.4,2446.38,-5433.778000000001,411.9754999999991,2269.1755
1759751920.9116714,-419.5,-1502.5,2407.17,-37.26,61.3,37.03,-382.24,-1441.2,2444.2000000000003,-5434.978000000001,413.17549999999915,2266.9955
1759751920.9725645,-419.5,-1503.7,2409.84,-37.26,61.3,37.99,-382.24,-1442.4,2447.83,-5434.978000000001,411.9754999999991,2270.6254999999996
1759751921.031716,-418.3,-1501.3,2404.27,-38.46,61.3,37.75,-379.84000000000003,-1440.0,2442.02,-5432.578000000001,414.3754999999992,2264.8154999999997
1759751921.152509,-419.5,-1502.5,2408.87,-36.06,61.3,36.54,-383.44,-1441.2,2445.41,-5436.178000000001,413.17549999999915,2268.2054999999996
1759751921.2714326,-419.5,-1501.3,2404.27,-36.06,62.5,38.48,-383.44,-1438.8,2442.75,-5436.178000000001,415.57549999999924,2265.5454999999997
1759751921.2724316,-420.7,-1500.1,2405.72,-37.26,62.5,38.24,-383.44,-1437.6,2443.9599999999996,-5436.178000000001,416.7754999999993,2266.7554999999993
1759751921.3315594,-420.7,-1502.5,2405.24,-37.26,62.5,37.51,-383.44,-1440.0,2442.75,-5436.178000000001,414.3754999999992,2265.5454999999997
1759751921.4520936,-420.7,-1502.5,2405.48,-37.26,61.3,35.57,-383.44,-1441.2,2441.05,-5436.178000000001,413.17549999999915,2263.8455
1759751921.5122554,-420.7,-1500.1,2407.9,-37.26,62.5,37.03,-383.44,-1437.6,2444.9300000000003,-5436.178000000001,416.7754999999993,2267.7255
1759751921.5718908,-420.7,-1500.1,2402.33,-37.26,62.5,36.54,-383.44,-1437.6,2438.87,-5436.178000000001,416.7754999999993,2261.6654999999996
1759751921.6318734,-421.9,-1502.5,2405.72,-37.26,62.5,37.27,-384.64,-1440.0,2442.99,-5437.3780000000015,414.3754999999992,2265.7854999999995
1759751921.7518258,-420.7,-1500.1,2407.17,-38.46,63.71,38.72,-382.24,-1436.3899999999999,2445.89,-5434.978000000001,417.9854999999993,2268.6854999999996
1759751921.8124557,-421.9,-1500.1,2406.21,-38.46,62.5,37.75,-383.44,-1437.6,2443.96,-5436.178000000001,416.7754999999993,2266.7554999999998
1759751921.8721166,-421.9,-1500.1,2404.27,-37.26,62.5,37.99,-384.64,-1437.6,2442.2599999999998,-5437.3780000000015,416.7754999999993,2265.0554999999995
1759751921.9923043,-421.9,-1500.1,2402.33,-37.26,62.5,36.78,-384.64,-1437.6,2439.11,-5437.3780000000015,416.7754999999993,2261.9055
1759751922.0522842,-420.7,-1498.89,2402.09,-36.06,63.71,36.06,-384.64,-1435.18,2438.15,-5437.3780000000015,419.19549999999913,2260.9455
1759751922.1120315,-421.9,-1500.1,2404.27,-37.26,62.5,37.51,-384.64,-1437.6,2441.78,-5437.3780000000015,416.7754999999993,2264.5755
1759751922.1726139,-423.1,-1500.1,2403.06,-37.26,62.5,36.06,-385.84000000000003,-1437.6,2439.12,-5438.578000000001,416.7754999999993,2261.9154999999996
1759751922.2922199,-423.1,-1500.1,2398.95,-38.46,62.5,37.75,-384.64000000000004,-1437.6,2436.7,-5437.3780000000015,416.7754999999993,2259.4954999999995
1759751922.351858,-421.9,-1498.89,2397.01,-36.06,62.5,36.06,-385.84,-1436.39,2433.07,-5438.578000000001,417.9854999999991,2255.8655
1759751922.4124107,-423.1,-1498.89,2392.65,-37.26,61.3,37.75,-385.84000000000003,-1437.5900000000001,2430.4,-5438.578000000001,416.78549999999905,2253.1955
1759751922.5320773,-423.1,-1498.89,2399.43,-37.26,62.5,36.78,-385.84000000000003,-1436.39,2436.21,-5438.578000000001,417.9854999999991,2259.0054999999998
1759751922.591957,-423.1,-1498.89,2398.46,-36.06,62.5,37.03,-387.04,-1436.39,2435.4900000000002,-5439.778000000001,417.9854999999991,2258.2855
1759751922.6525974,-423.1,-1498.89,2397.49,-37.26,62.5,37.51,-385.84000000000003,-1436.39,2435.0,-5438.578000000001,417.9854999999991,2257.7954999999997
1759751922.7132804,-424.31,-1498.89,2399.67,-37.26,61.3,37.27,-387.05,-1437.5900000000001,2436.94,-5439.788000000001,416.78549999999905,2259.7355
1759751922.831461,-423.1,-1498.89,2398.95,-36.06,62.5,37.99,-387.04,-1436.39,2436.9399999999996,-5439.778000000001,417.9854999999991,2259.7354999999993
1759751922.8918953,-423.1,-1496.49,2394.35,-37.26,61.3,37.27,-385.84000000000003,-1435.19,2431.62,-5438.578000000001,419.18549999999914,2254.4154999999996
1759751923.012429,-421.9,-1497.69,2397.01,-37.26,62.5,37.51,-384.64,-1435.19,2434.5200000000004,-5437.3780000000015,419.18549999999914,2257.3155
1759751923.0716355,-423.1,-1497.69,2397.74,-36.06,62.5,37.99,-387.04,-1435.19,2435.7299999999996,-5439.778000000001,419.18549999999914,2258.5254999999993
1759751923.1314778,-423.1,-1497.69,2392.41,-37.26,61.3,38.96,-385.84000000000003,-1436.39,2431.37,-5438.578000000001,417.9854999999991,2254.1654999999996
1759751923.1910727,-423.1,-1496.49,2395.07,-36.06,61.3,36.78,-387.04,-1435.19,2431.8500000000004,-5439.778000000001,419.18549999999914,2254.6455
1759751923.2522314,-424.31,-1496.49,2393.86,-37.26,62.5,37.51,-387.05,-1433.99,2431.3700000000003,-5439.788000000001,420.3854999999992,2254.1655
1759751923.371911,-423.1,-1496.49,2394.59,-37.26,62.5,37.51,-385.84000000000003,-1433.99,2432.1000000000004,-5438.578000000001,420.3854999999992,2254.8955
1759751923.4321127,-423.1,-1497.69,2393.86,-34.86,62.5,38.24,-388.24,-1435.19,2432.1,-5440.978000000001,419.18549999999914,2254.8954999999996
1759751923.4927719,-424.31,-1496.49,2393.38,-36.06,62.5,37.03,-388.25,-1433.99,2430.4100000000003,-5440.988000000001,420.3854999999992,2253.2055
1759751923.612143,-423.1,-1497.69,2394.11,-37.26,63.71,37.27,-385.84000000000003,-1433.98,2431.38,-5438.578000000001,420.3954999999992,2254.1755
1759751923.6729789,-424.31,-1497.69,2393.14,-37.26,61.3,36.3,-387.05,-1436.39,2429.44,-5439.788000000001,417.9854999999991,2252.2355
1759751923.7318232,-425.51,-1497.69,2397.25,-36.06,61.3,36.54,-389.45,-1436.39,2433.79,-5442.188000000001,417.9854999999991,2256.5854999999997
1759751923.7924008,-424.31,-1496.49,2396.77,-37.26,61.3,37.27,-387.05,-1435.19,2434.04,-5439.788000000001,419.18549999999914,2256.8354999999997
1759751923.9117558,-424.31,-1496.49,2396.04,-37.26,62.5,38.48,-387.05,-1433.99,2434.52,-5439.788000000001,420.3854999999992,2257.3154999999997
1759751924.0311017,-425.51,-1495.29,2394.59,-37.26,61.3,37.99,-388.25,-1433.99,2432.58,-5440.988000000001,420.3854999999992,2255.3754999999996
1759751924.032532,-425.51,-1496.49,2397.25,-37.26,62.5,37.51,-388.25,-1433.99,2434.76,-5440.988000000001,420.3854999999992,2257.5555
1759751924.1516945,-424.31,-1495.29,2394.35,-37.26,62.5,39.69,-387.05,-1432.79,2434.04,-5439.788000000001,421.58549999999923,2256.8354999999997
1759751924.21203,-425.51,-1495.29,2398.7,-37.26,62.5,37.75,-388.25,-1432.79,2436.45,-5440.988000000001,421.58549999999923,2259.2454999999995
1759751924.2726982,-425.51,-1495.29,2393.38,-37.26,63.71,37.75,-388.25,-1431.58,2431.13,-5440.988000000001,422.79549999999927,2253.9255
1759751924.3329692,-425.51,-1494.09,2395.07,-36.06,62.5,38.72,-389.45,-1431.59,2433.79,-5442.188000000001,422.7854999999993,2256.5854999999997
1759751924.4526663,-424.31,-1495.29,2395.07,-37.26,62.5,36.3,-387.05,-1432.79,2431.3700000000003,-5439.788000000001,421.58549999999923,2254.1655
1759751924.5117977,-425.51,-1495.29,2390.96,-36.06,62.5,38.48,-389.45,-1432.79,2429.44,-5442.188000000001,421.58549999999923,2252.2355
1759751924.5724275,-425.51,-1495.29,2397.25,-36.06,63.71,38.48,-389.45,-1431.58,2435.73,-5442.188000000001,422.79549999999927,2258.5254999999997
1759751924.6928957,-425.51,-1496.49,2395.32,-36.06,63.71,36.54,-389.45,-1432.78,2431.86,-5442.188000000001,421.5954999999992,2254.6555
1759751924.7525651,-425.51,-1492.88,2395.8,-36.06,61.3,37.99,-389.45,-1431.5800000000002,2433.79,-5442.188000000001,422.79549999999904,2256.5854999999997
1759751924.8123212,-425.51,-1494.09,2395.8,-36.06,62.5,37.75,-389.45,-1431.59,2433.55,-5442.188000000001,422.7854999999993,2256.3455
1759751924.871964,-425.51,-1495.29,2398.7,-37.26,62.5,38.24,-388.25,-1432.79,2436.9399999999996,-5440.988000000001,421.58549999999923,2259.7354999999993
1759751924.9923046,-425.51,-1494.09,2392.41,-37.26,62.5,38.48,-388.25,-1431.59,2430.89,-5440.988000000001,422.7854999999993,2253.6854999999996
1759751925.0520425,-425.51,-1494.09,2391.2,-36.06,61.3,38.72,-389.45,-1432.79,2429.9199999999996,-5442.188000000001,421.58549999999923,2252.7154999999993
1759751925.1127267,-425.51,-1495.29,2391.2,-36.06,62.5,38.48,-389.45,-1432.79,2429.68,-5442.188000000001,421.58549999999923,2252.4754999999996
1759751925.2327614,-426.71,-1494.09,2392.17,-37.26,62.5,37.75,-389.45,-1431.59,2429.92,-5442.188000000001,422.7854999999993,2252.7155
1759751925.292337,-426.71,-1492.88,2394.59,-37.26,62.5,36.3,-389.45,-1430.38,2430.8900000000003,-5442.188000000001,423.9954999999991,2253.6855
1759751925.3519597,-426.71,-1494.09,2390.48,-36.06,60.1,37.75,-390.65,-1433.99,2428.23,-5443.388000000001,420.3854999999992,2251.0254999999997
1759751925.4714496,-425.51,-1492.88,2393.62,-36.06,62.5,36.54,-389.45,-1430.38,2430.16,-5442.188000000001,423.9954999999991,2252.9554999999996
1759751925.5320318,-426.71,-1494.09,2388.06,-37.26,61.3,39.69,-389.45,-1432.79,2427.75,-5442.188000000001,421.58549999999923,2250.5454999999997
1759751925.5921917,-425.51,-1492.88,2384.91,-37.26,61.3,36.06,-388.25,-1431.5800000000002,2420.97,-5440.988000000001,422.79549999999904,2243.7654999999995
1759751925.6528041,-426.71,-1492.88,2388.78,-37.26,62.5,37.27,-389.45,-1430.38,2426.05,-5442.188000000001,423.9954999999991,2248.8455
1759751925.7726965,-426.71,-1492.88,2390.48,-36.06,62.5,37.99,-390.65,-1430.38,2428.47,-5443.388000000001,423.9954999999991,2251.2654999999995
1759751925.832507,-426.71,-1492.88,2392.65,-37.26,61.3,38.72,-389.45,-1431.5800000000002,2431.37,-5442.188000000001,422.79549999999904,2254.1654999999996
1759751925.8921893,-427.91,-1491.68,2388.54,-36.06,62.5,39.2,-391.85,-1429.18,2427.74,-5444.588000000002,425.19549999999913,2250.5354999999995
1759751925.9522374,-426.71,-1492.88,2390.96,-36.06,62.5,38.24,-390.65,-1430.38,2429.2,-5443.388000000001,423.9954999999991,2251.9954999999995
1759751926.072778,-426.71,-1491.68,2393.14,-37.26,61.3,37.75,-389.45,-1430.38,2430.89,-5442.188000000001,423.9954999999991,2253.6854999999996
1759751926.1924453,-427.91,-1491.68,2391.2,-36.06,61.3,36.78,-391.85,-1430.38,2427.98,-5444.588000000002,423.9954999999991,2250.7754999999997
1759751926.1924453,-427.91,-1492.88,2388.78,-37.26,62.5,37.51,-390.65000000000003,-1430.38,2426.2900000000004,-5443.388000000001,423.9954999999991,2249.0855
1759751926.252113,-426.71,-1491.68,2385.39,-34.86,62.5,36.78,-391.84999999999997,-1429.18,2422.17,-5444.588000000002,425.19549999999913,2244.9655
1759751926.3724089,-426.71,-1491.68,2389.51,-36.06,62.5,37.27,-390.65,-1429.18,2426.78,-5443.388000000001,425.19549999999913,2249.5755
1759751926.4327307,-427.91,-1491.68,2386.36,-37.26,62.5,36.78,-390.65000000000003,-1429.18,2423.1400000000003,-5443.388000000001,425.19549999999913,2245.9355
1759751926.492182,-427.91,-1491.68,2386.85,-37.26,62.5,36.78,-390.65000000000003,-1429.18,2423.63,-5443.388000000001,425.19549999999913,2246.4255
1759751926.6125534,-427.91,-1491.68,2387.57,-36.06,62.5,38.48,-391.85,-1429.18,2426.05,-5444.588000000002,425.19549999999913,2248.8455
1759751926.6724133,-427.91,-1491.68,2384.67,-34.86,62.5,35.82,-393.05,-1429.18,2420.4900000000002,-5445.788000000001,425.19549999999913,2243.2855
1759751926.7316444,-427.91,-1490.48,2384.67,-36.06,62.5,37.51,-391.85,-1427.98,2422.1800000000003,-5444.588000000002,426.3954999999992,2244.9755
1759751926.852139,-427.91,-1491.68,2386.12,-36.06,62.5,38.72,-391.85,-1429.18,2424.8399999999997,-5444.588000000002,425.19549999999913,2247.6354999999994
